area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.782842672,0.008230453
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,All Wired,0.996201330,0.987970877,0.978474201,0.976891421,0.976891421,0.649572650
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,All Wired,0.928458373,0.851218740,0.828110161,0.782842672,0.782842672,0.008230453
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Any Terrestrial,0.997150997,0.988920544,0.979423868,0.977207977,0.976891421,0.649572650
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Any Terrestrial,0.987970877,0.893637227,0.869895537,0.799620133,0.782842672,0.008230453
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,All Wired and Licensed Fixed Wireless,0.997150997,0.988920544,0.979423868,0.977207977,0.976891421,0.649572650
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,All Wired and Licensed Fixed Wireless,0.987970877,0.893637227,0.869895537,0.799620133,0.782842672,0.008230453
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Copper,0.261158594,0.155428933,0.108895220,0,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Copper,0.261158594,0.155428933,0.108895220,0,0,0.000000000
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Cable/Fiber,0.976891421,0.976891421,0.976891421,0.976891421,0.976891421,0.649572650
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Cable/Fiber,0.782842672,0.782842672,0.782842672,0.782842672,0.782842672,0.008230453
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Cable,0.941120608,0.941120608,0.941120608,0.941120608,0.941120608,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Cable,0.157961380,0.157961380,0.157961380,0.157961380,0.157961380,0.000000000
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Fiber,0.649572650,0.649572650,0.649572650,0.649572650,0.649572650,0.649572650
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Fiber,0.661285217,0.661285217,0.661285217,0.661285217,0.661285217,0.008230453
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,All Fixed Wireless,0.790123457,0.397277619,0.397277619,0.183285850,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,All Fixed Wireless,0.910098132,0.578031022,0.543842988,0.195948085,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Licensed Fixed Wireless,0.790123457,0.397277619,0.397277619,0.183285850,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Licensed Fixed Wireless,0.910098132,0.578031022,0.543842988,0.195948085,0,0.000000000
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,1500550,Aiea,"Aiea, HI",3159,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.980295567,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.818828681,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,All Wired,0.980295567,0.980295567,0.980295567,0.980295567,0.980295567,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,All Wired,0.826491516,0.822112753,0.818828681,0.818828681,0.818828681,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Any Terrestrial,0.980295567,0.980295567,0.980295567,0.980295567,0.980295567,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Any Terrestrial,0.933771210,0.858784893,0.855500821,0.818828681,0.818828681,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,All Wired and Licensed Fixed Wireless,0.980295567,0.980295567,0.980295567,0.980295567,0.980295567,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,All Wired and Licensed Fixed Wireless,0.933771210,0.858784893,0.855500821,0.818828681,0.818828681,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Copper,0.175150520,0.036124795,0,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Copper,0.175150520,0.036124795,0,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Cable/Fiber,0.980295567,0.980295567,0.980295567,0.980295567,0.980295567,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Cable/Fiber,0.818828681,0.818828681,0.818828681,0.818828681,0.818828681,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Cable,0.973727422,0.973727422,0.973727422,0.973727422,0.973727422,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Cable,0.030103996,0.030103996,0.030103996,0.030103996,0.030103996,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Fiber,0.798029557,0.798029557,0.798029557,0.798029557,0.798029557,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Fiber,0.798029557,0.798029557,0.798029557,0.798029557,0.798029557,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,All Fixed Wireless,0.350848385,0.117131910,0.117131910,0.000000000,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,All Fixed Wireless,0.418171866,0.187739464,0.187739464,0,0,0.000000000
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Licensed Fixed Wireless,0.350848385,0.117131910,0.117131910,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Licensed Fixed Wireless,0.418171866,0.187739464,0.187739464,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,1501085,Ainaloa,"Ainaloa, HI",1827,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.975867270,0.846153846
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.847662142,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,All Wired,0.975867270,0.975867270,0.975867270,0.975867270,0.975867270,0.846153846
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,All Wired,0.847662142,0.847662142,0.847662142,0.847662142,0.847662142,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Any Terrestrial,0.975867270,0.975867270,0.975867270,0.975867270,0.975867270,0.846153846
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Any Terrestrial,0.858220211,0.858220211,0.858220211,0.852187029,0.847662142,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,All Wired and Licensed Fixed Wireless,0.975867270,0.975867270,0.975867270,0.975867270,0.975867270,0.846153846
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,All Wired and Licensed Fixed Wireless,0.858220211,0.858220211,0.858220211,0.852187029,0.847662142,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Copper,0.025641026,0.004524887,0.000000000,0,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Copper,0.025641026,0.004524887,0,0,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Cable/Fiber,0.975867270,0.975867270,0.975867270,0.975867270,0.975867270,0.846153846
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Cable/Fiber,0.847662142,0.847662142,0.847662142,0.847662142,0.847662142,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Cable,0.969834087,0.969834087,0.969834087,0.969834087,0.969834087,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Cable,0.013574661,0.013574661,0.013574661,0.013574661,0.013574661,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Fiber,0.846153846,0.846153846,0.846153846,0.846153846,0.846153846,0.846153846
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Fiber,0.847662142,0.847662142,0.847662142,0.847662142,0.847662142,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,All Fixed Wireless,0.161387632,0.161387632,0.161387632,0.119155354,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,All Fixed Wireless,0.162895928,0.162895928,0.161387632,0.119155354,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Licensed Fixed Wireless,0.161387632,0.161387632,0.161387632,0.119155354,0.000000000,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Licensed Fixed Wireless,0.162895928,0.162895928,0.161387632,0.119155354,0,0.000000000
Total,Census Place,1502200,Anahola,"Anahola, HI",663,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,1502200,Anahola,"Anahola, HI",663,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,All Wired,0.880829016,0.880829016,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,All Wired,0.880829016,0.880829016,0.865284974,0.865284974,0.865284974,0.000000000
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Any Terrestrial,0.880829016,0.880829016,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Any Terrestrial,0.880829016,0.880829016,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,All Wired and Licensed Fixed Wireless,0.880829016,0.880829016,0.865284974,0.865284974,0.865284974,0.000000000
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,All Wired and Licensed Fixed Wireless,0.880829016,0.880829016,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Copper,0.606217617,0.544041451,0.015544041,0,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Copper,0.606217617,0.544041451,0.015544041,0,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Cable/Fiber,0.865284974,0.865284974,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Cable/Fiber,0.865284974,0.865284974,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Cable,0,0,0,0,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Fiber,0.865284974,0.865284974,0.865284974,0.865284974,0.865284974,0.000000000
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Fiber,0.865284974,0.865284974,0.865284974,0.865284974,0.865284974,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,All Fixed Wireless,0,0,0.000000000,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,All Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Licensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Licensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,R,Other,0,0.000000000,0,0,0,0
Total,Census Place,1502832,Black Sands,"Black Sands, HI",193,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.925619835,0.001652893
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.094214876,0.000000000
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,All Wired,0.957851240,0.938842975,0.932231405,0.925619835,0.925619835,0.001652893
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,All Wired,0.560330579,0.247107438,0.125619835,0.094214876,0.094214876,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Any Terrestrial,0.959504132,0.949586777,0.946280992,0.929752066,0.925619835,0.001652893
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Any Terrestrial,0.783471074,0.527272727,0.441322314,0.200000000,0.094214876,0.000000000
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,All Wired and Licensed Fixed Wireless,0.959504132,0.949586777,0.946280992,0.929752066,0.925619835,0.001652893
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,All Wired and Licensed Fixed Wireless,0.783471074,0.527272727,0.441322314,0.200000000,0.094214876,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Copper,0.518181818,0.184297521,0.047933884,0,0.000000000,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Copper,0.518181818,0.184297521,0.047933884,0,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Cable/Fiber,0.925619835,0.925619835,0.925619835,0.925619835,0.925619835,0.001652893
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Cable/Fiber,0.094214876,0.094214876,0.094214876,0.094214876,0.094214876,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Cable,0.925619835,0.925619835,0.925619835,0.925619835,0.925619835,0.000000000
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Cable,0.084297521,0.084297521,0.084297521,0.084297521,0.084297521,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Fiber,0.005785124,0.005785124,0.005785124,0.005785124,0.005785124,0.001652893
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Fiber,0.012396694,0.012396694,0.012396694,0.012396694,0.012396694,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,All Fixed Wireless,0.581818182,0.315702479,0.315702479,0.110743802,0,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,All Fixed Wireless,0.662809917,0.428925620,0.404132231,0.115702479,0.000000000,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Licensed Fixed Wireless,0.581818182,0.315702479,0.315702479,0.110743802,0.000000000,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Licensed Fixed Wireless,0.662809917,0.428925620,0.404132231,0.115702479,0.000000000,0
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,1503850,Captain Cook,"Captain Cook, HI",1210,B,Other,0,0,0,0,0,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.832658570,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.757085020,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,All Wired,0.832658570,0.832658570,0.832658570,0.832658570,0.832658570,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,All Wired,0.757085020,0.757085020,0.757085020,0.757085020,0.757085020,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,Any Terrestrial,0.850202429,0.846153846,0.846153846,0.832658570,0.832658570,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,Any Terrestrial,0.875843455,0.843454791,0.843454791,0.770580297,0.757085020,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,All Wired and Licensed Fixed Wireless,0.850202429,0.846153846,0.846153846,0.832658570,0.832658570,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,All Wired and Licensed Fixed Wireless,0.875843455,0.843454791,0.843454791,0.770580297,0.757085020,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,Copper,0.344129555,0,0,0,0,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,Copper,0.344129555,0,0,0,0.000000000,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,Cable/Fiber,0.832658570,0.832658570,0.832658570,0.832658570,0.832658570,0.000000000
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,Cable/Fiber,0.757085020,0.757085020,0.757085020,0.757085020,0.757085020,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,Cable,0.623481781,0.623481781,0.623481781,0.623481781,0.623481781,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,B,Cable,0.033738192,0.033738192,0.033738192,0.033738192,0.033738192,0
Total,Census Place,1505900,Discovery Harbour,"Discovery Harbour, HI",741,R,Fiber,0.736842105,0.736842105,0.736842105,0.736842105,0.736842105,0
