area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,4700200,Adams,"Adams, TN",316,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700200,Adams,"Adams, TN",316,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700200,Adams,"Adams, TN",316,R,All Fixed Wireless,0.724683544,0.642405063,0.642405063,0.582278481,0,0.000000000
Total,Census Place,4700200,Adams,"Adams, TN",316,B,All Fixed Wireless,0.493670886,0.297468354,0.294303797,0.088607595,0,0
Total,Census Place,4700200,Adams,"Adams, TN",316,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4700200,Adams,"Adams, TN",316,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4700200,Adams,"Adams, TN",316,R,Licensed Fixed Wireless,0.724683544,0.642405063,0.642405063,0.582278481,0.000000000,0
Total,Census Place,4700200,Adams,"Adams, TN",316,B,Licensed Fixed Wireless,0.493670886,0.297468354,0.294303797,0.088607595,0.000000000,0
Total,Census Place,4700200,Adams,"Adams, TN",316,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,4700200,Adams,"Adams, TN",316,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.842143374,0.052136133
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.199131064,0.005068791
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,All Wired,0.927588704,0.915278783,0.892831282,0.842143374,0.842143374,0.052136133
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,All Wired,0.846488052,0.653149891,0.498189718,0.199131064,0.199131064,0.005068791
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Any Terrestrial,0.972483707,0.959449674,0.940622737,0.895003621,0.842143374,0.052136133
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Any Terrestrial,0.947139754,0.839971035,0.811006517,0.626357712,0.199131064,0.005068791
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,All Wired and Licensed Fixed Wireless,0.972483707,0.959449674,0.940622737,0.895003621,0.842143374,0.052136133
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,All Wired and Licensed Fixed Wireless,0.947139754,0.839971035,0.811006517,0.626357712,0.199131064,0.005068791
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Copper,0.748732802,0.540188269,0.358435916,0,0.000000000,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Copper,0.748732802,0.540188269,0.358435916,0,0.000000000,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Cable/Fiber,0.842143374,0.842143374,0.842143374,0.842143374,0.842143374,0.052136133
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Cable/Fiber,0.199131064,0.199131064,0.199131064,0.199131064,0.199131064,0.005068791
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Cable,0.775524982,0.775524982,0.775524982,0.775524982,0.775524982,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Cable,0.141202028,0.141202028,0.141202028,0.141202028,0.141202028,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Fiber,0.069514844,0.069514844,0.069514844,0.069514844,0.069514844,0.052136133
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Fiber,0.066618392,0.066618392,0.066618392,0.066618392,0.066618392,0.005068791
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,All Fixed Wireless,0.763939175,0.640839971,0.640839971,0.498189718,0,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,All Fixed Wireless,0.899348298,0.785662563,0.782041999,0.564808110,0.000000000,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Licensed Fixed Wireless,0.763939175,0.640839971,0.640839971,0.498189718,0,0
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Licensed Fixed Wireless,0.899348298,0.785662563,0.782041999,0.564808110,0,0.000000000
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,4700240,Adamsville,"Adamsville, TN",1381,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Copper,0.828070175,0.828070175,0.456140351,0,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Copper,0.185964912,0.185964912,0.142105263,0,0,0.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Cable,0.842982456,0.842982456,0.842982456,0.842982456,0.842982456,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Cable,0.164912281,0.164912281,0.164912281,0.164912281,0.164912281,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,All Fixed Wireless,0.718421053,0.586842105,0.586842105,0.466666667,0.000000000,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,All Fixed Wireless,0.749122807,0.435087719,0.435087719,0.123684211,0.000000000,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Unlicensed Fixed Wireless,0.000877193,0,0,0,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Unlicensed Fixed Wireless,0.000877193,0,0,0,0,0.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Licensed Fixed Wireless,0.718421053,0.586842105,0.586842105,0.466666667,0,0.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Licensed Fixed Wireless,0.749122807,0.435087719,0.435087719,0.123684211,0,0
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,4700440,Alamo,"Alamo, TN",1140,B,Other,0,0,0,0.000000000,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.877635730,0.525983729
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.713265814,0.527478001
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,All Wired,0.937904699,0.931097460,0.900215839,0.880292213,0.877635730,0.525983729
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,All Wired,0.912668106,0.872322763,0.797443135,0.719408932,0.713265814,0.527478001
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Any Terrestrial,0.963971443,0.959986718,0.950855056,0.921467707,0.877635730,0.525983729
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Any Terrestrial,0.993856882,0.960650838,0.944379877,0.812883945,0.713265814,0.527478001
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,All Wired and Licensed Fixed Wireless,0.963971443,0.959986718,0.950855056,0.921467707,0.877635730,0.525983729
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,All Wired and Licensed Fixed Wireless,0.993856882,0.960650838,0.944379877,0.812883945,0.713265814,0.527478001
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Copper,0.620953013,0.537771874,0.168354641,0.013614478,0,0.000000000
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Copper,0.620953013,0.537771874,0.168354641,0.013614478,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Cable/Fiber,0.877635730,0.877635730,0.877635730,0.877635730,0.877635730,0.525983729
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Cable/Fiber,0.713265814,0.713265814,0.713265814,0.713265814,0.713265814,0.527478001
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Cable,0.848580442,0.848580442,0.848580442,0.848580442,0.848580442,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Cable,0.199402291,0.199402291,0.199402291,0.199402291,0.199402291,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Fiber,0.525983729,0.525983729,0.525983729,0.525983729,0.525983729,0.525983729
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Fiber,0.556699319,0.556699319,0.556699319,0.556699319,0.556699319,0.527478001
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,All Fixed Wireless,0.931429520,0.913498257,0.756433671,0.513033372,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,All Fixed Wireless,0.925784493,0.721069235,0.715092147,0.420886601,0,0.000000000
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Licensed Fixed Wireless,0.931429520,0.913498257,0.756433671,0.513033372,0,0.000000000
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Licensed Fixed Wireless,0.925784493,0.721069235,0.715092147,0.420886601,0,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,4700540,Alcoa,"Alcoa, TN",6023,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Copper,0,0,0,0,0,0.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Copper,0,0,0,0.000000000,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Cable,0.913043478,0.913043478,0.913043478,0.913043478,0.913043478,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Cable,0.106884058,0.106884058,0.106884058,0.106884058,0.106884058,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,All Fixed Wireless,0.873188406,0.871376812,0.871376812,0.864130435,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,All Fixed Wireless,0.963768116,0.960144928,0.960144928,0.934782609,0,0.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Licensed Fixed Wireless,0.873188406,0.871376812,0.871376812,0.864130435,0.000000000,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Licensed Fixed Wireless,0.963768116,0.960144928,0.960144928,0.934782609,0,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,4700620,Alexandria,"Alexandria, TN",552,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.847896440
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.955617198,0.828478964
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.847896440
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,All Wired,0.957004161,0.957004161,0.957004161,0.955617198,0.955617198,0.828478964
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.847896440
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Any Terrestrial,0.972260749,0.965325936,0.965325936,0.955617198,0.955617198,0.828478964
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.847896440
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,All Wired and Licensed Fixed Wireless,0.972260749,0.965325936,0.965325936,0.955617198,0.955617198,0.828478964
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Copper,0.681460934,0.681460934,0.049468331,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Copper,0.075358299,0.075358299,0.009246417,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.847896440
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Cable/Fiber,0.955617198,0.955617198,0.955617198,0.955617198,0.955617198,0.828478964
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Cable,0.923717060,0.923717060,0.923717060,0.923717060,0.923717060,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Cable,0.238095238,0.238095238,0.238095238,0.238095238,0.238095238,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Fiber,0.859454461,0.859454461,0.859454461,0.859454461,0.859454461,0.847896440
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Fiber,0.828478964,0.828478964,0.828478964,0.828478964,0.828478964,0.828478964
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,All Fixed Wireless,0.945908460,0.944059177,0.630605640,0.495607952,0,0.000000000
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,All Fixed Wireless,0.950069348,0.347665280,0.343966713,0.042995839,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Licensed Fixed Wireless,0.945908460,0.944059177,0.630605640,0.495607952,0,0.000000000
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Licensed Fixed Wireless,0.950069348,0.347665280,0.343966713,0.042995839,0,0.000000000
Total,Census Place,4700640,Algood,"Algood, TN",2163,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,4700640,Algood,"Algood, TN",2163,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,Copper,0.000000000,0,0,0,0,0
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,Copper,0,0.000000000,0,0,0,0
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,Cable,0.895890411,0.895890411,0.895890411,0.895890411,0.895890411,0.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,Cable,0.895890411,0.895890411,0.895890411,0.895890411,0.895890411,0.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,4700660,Allardt,"Allardt, TN",365,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,4700660,Allardt,"Allardt, TN",365,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
