area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,5400364,Addison (Webster Springs),"Addison (Webster Springs), WV",443,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,5400364,Addison (Webster Springs),"Addison (Webster Springs), WV",443,R,Licensed Fixed Wireless,0.805869074,0.781038375,0.625282167,0.004514673,0,0
Total,Census Place,5400364,Addison (Webster Springs),"Addison (Webster Springs), WV",443,B,Licensed Fixed Wireless,0.911963883,0.826185102,0.717832957,0.004514673,0,0
Total,Census Place,5400364,Addison (Webster Springs),"Addison (Webster Springs), WV",443,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,5400364,Addison (Webster Springs),"Addison (Webster Springs), WV",443,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,All Wired,0.729508197,0.729508197,0.688524590,0.688524590,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,All Wired,0.024590164,0.024590164,0.016393443,0.016393443,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Any Terrestrial,0.885245902,0.877049180,0.852459016,0.696721311,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Any Terrestrial,0.811475410,0.721311475,0.713114754,0.049180328,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,All Wired and Licensed Fixed Wireless,0.885245902,0.877049180,0.852459016,0.696721311,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,All Wired and Licensed Fixed Wireless,0.811475410,0.721311475,0.713114754,0.049180328,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Copper,0.254098361,0.254098361,0,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Copper,0.008196721,0.008196721,0.000000000,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Cable/Fiber,0.688524590,0.688524590,0.688524590,0.688524590,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Cable/Fiber,0.016393443,0.016393443,0.016393443,0.016393443,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Cable,0.688524590,0.688524590,0.688524590,0.688524590,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Cable,0.016393443,0.016393443,0.016393443,0.016393443,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Fiber,0,0.000000000,0,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0.000000000,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,All Fixed Wireless,0.778688525,0.729508197,0.688524590,0.040983607,0.000000000,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,All Fixed Wireless,0.811475410,0.721311475,0.713114754,0.032786885,0.000000000,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Unlicensed Fixed Wireless,0.147540984,0.032786885,0.032786885,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Unlicensed Fixed Wireless,0.147540984,0.032786885,0.032786885,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Licensed Fixed Wireless,0.778688525,0.729508197,0.688524590,0.040983607,0,0.000000000
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Licensed Fixed Wireless,0.811475410,0.721311475,0.713114754,0.032786885,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,5400460,Adrian,"Adrian, WV",122,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Copper,0.758620690,0.758620690,0,0,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Copper,0.086206897,0.086206897,0,0,0,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Cable,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Cable,0.362068966,0.362068966,0.362068966,0.362068966,0.362068966,0
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5400748,Albright,"Albright, WV",116,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,R,All Fixed Wireless,0.267241379,0.017241379,0,0,0,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,All Fixed Wireless,0.431034483,0.172413793,0.172413793,0,0,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Licensed Fixed Wireless,0.267241379,0.017241379,0,0.000000000,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Licensed Fixed Wireless,0.431034483,0.172413793,0.172413793,0,0,0.000000000
Total,Census Place,5400748,Albright,"Albright, WV",116,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,5400748,Albright,"Albright, WV",116,B,Other,0,0.000000000,0,0,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.854864434,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.170653907,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,All Wired,0.875598086,0.875598086,0.869218501,0.854864434,0.854864434,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,All Wired,0.192982456,0.192982456,0.183413078,0.169059011,0.169059011,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Any Terrestrial,0.883572568,0.883572568,0.872408293,0.854864434,0.854864434,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Any Terrestrial,0.883572568,0.877192982,0.877192982,0.177033493,0.170653907,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,All Wired and Licensed Fixed Wireless,0.881977671,0.881977671,0.870813397,0.854864434,0.854864434,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,All Wired and Licensed Fixed Wireless,0.883572568,0.875598086,0.875598086,0.170653907,0.169059011,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Copper,0.633173844,0.633173844,0.317384370,0,0,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Copper,0.046251994,0.046251994,0.023923445,0,0,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Cable/Fiber,0.854864434,0.854864434,0.854864434,0.854864434,0.854864434,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Cable/Fiber,0.169059011,0.169059011,0.169059011,0.169059011,0.169059011,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Cable,0.854864434,0.854864434,0.854864434,0.854864434,0.854864434,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Cable,0.169059011,0.169059011,0.169059011,0.169059011,0.169059011,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Fiber,0.000000000,0,0,0,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,All Fixed Wireless,0.862838915,0.862838915,0.752791069,0.007974482,0.001594896,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,All Fixed Wireless,0.880382775,0.874003190,0.874003190,0.009569378,0.001594896,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Unlicensed Fixed Wireless,0.019138756,0.019138756,0.019138756,0.006379585,0.001594896,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Unlicensed Fixed Wireless,0.019138756,0.019138756,0.019138756,0.006379585,0.001594896,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Licensed Fixed Wireless,0.861244019,0.861244019,0.751196172,0.001594896,0,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Licensed Fixed Wireless,0.880382775,0.872408293,0.872408293,0.003189793,0,0
Total,Census Place,5400772,Alderson,"Alderson, WV",627,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,5400772,Alderson,"Alderson, WV",627,B,Other,0,0,0,0,0.000000000,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.003164557,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,All Wired,0.823839662,0.823839662,0.782700422,0.772151899,0.003164557,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,All Wired,0.129746835,0.129746835,0.123417722,0.118143460,0.000000000,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Any Terrestrial,0.844936709,0.832278481,0.792194093,0.772151899,0.003164557,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Any Terrestrial,0.315400844,0.162447257,0.152953586,0.118143460,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,All Wired and Licensed Fixed Wireless,0.844936709,0.832278481,0.792194093,0.772151899,0.003164557,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,All Wired and Licensed Fixed Wireless,0.315400844,0.162447257,0.152953586,0.118143460,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Copper,0.402953586,0.402953586,0.055907173,0,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Copper,0.028481013,0.028481013,0.014767932,0,0.000000000,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Cable/Fiber,0.772151899,0.772151899,0.772151899,0.772151899,0.003164557,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Cable/Fiber,0.118143460,0.118143460,0.118143460,0.118143460,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Cable,0.772151899,0.772151899,0.772151899,0.772151899,0.003164557,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Cable,0.118143460,0.118143460,0.118143460,0.118143460,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Fiber,0,0.000000000,0,0,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Fiber,0,0,0,0.000000000,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,All Fixed Wireless,0.182489451,0.024261603,0.024261603,0,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,All Fixed Wireless,0.295358650,0.139240506,0.136075949,0.000000000,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Licensed Fixed Wireless,0.182489451,0.024261603,0.024261603,0,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Licensed Fixed Wireless,0.295358650,0.139240506,0.136075949,0,0,0
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,5401396,Alum Creek,"Alum Creek, WV",948,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.863636364,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.181818182,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,All Wired,0.904040404,0.904040404,0.893939394,0.863636364,0.863636364,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,All Wired,0.191919192,0.191919192,0.181818182,0.181818182,0.181818182,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,Any Terrestrial,0.904040404,0.904040404,0.893939394,0.863636364,0.863636364,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,Any Terrestrial,0.191919192,0.191919192,0.181818182,0.181818182,0.181818182,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,All Wired and Licensed Fixed Wireless,0.904040404,0.904040404,0.893939394,0.863636364,0.863636364,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,All Wired and Licensed Fixed Wireless,0.191919192,0.191919192,0.181818182,0.181818182,0.181818182,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,Copper,0.459595960,0.459595960,0.272727273,0,0,0.000000000
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,Copper,0.015151515,0.015151515,0,0,0,0.000000000
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,Cable/Fiber,0.863636364,0.863636364,0.863636364,0.863636364,0.863636364,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,Cable/Fiber,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,Cable,0.863636364,0.863636364,0.863636364,0.863636364,0.863636364,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,Cable,0.181818182,0.181818182,0.181818182,0.181818182,0.181818182,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,Fiber,0,0,0,0,0,0.000000000
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,Fiber,0,0,0,0,0.000000000,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,5401660,Amherstdale,"Amherstdale, WV",198,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
