area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,R,All Fixed Wireless,0.675977654,0.536312849,0.536312849,0.050279330,0,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,B,All Fixed Wireless,0.938547486,0.754189944,0.754189944,0.094972067,0,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,R,Licensed Fixed Wireless,0.675977654,0.536312849,0.536312849,0.050279330,0,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,B,Licensed Fixed Wireless,0.938547486,0.754189944,0.754189944,0.094972067,0,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,1200075,Acacia Villas,"Acacia Villas, FL",179,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.753033328,0.633543235
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.395177392,0.330517586
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,All Wired,0.970204270,0.964828751,0.908923360,0.844263554,0.753033328,0.633543235
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,All Wired,0.888649977,0.882660114,0.751651052,0.647519582,0.395177392,0.330517586
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Any Terrestrial,0.983412686,0.977269237,0.954384887,0.894486254,0.753033328,0.633543235
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Any Terrestrial,0.990477653,0.970665028,0.944401782,0.847642451,0.395177392,0.330517586
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,All Wired and Licensed Fixed Wireless,0.983412686,0.977269237,0.954384887,0.894486254,0.753033328,0.633543235
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,All Wired and Licensed Fixed Wireless,0.990477653,0.970665028,0.944401782,0.847642451,0.395177392,0.330517586
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Copper,0.805559822,0.799262786,0.573030256,0.367685455,0,0.000000000
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Copper,0.805559822,0.799262786,0.573030256,0.367685455,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Cable/Fiber,0.753033328,0.753033328,0.753033328,0.753033328,0.753033328,0.633543235
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Cable/Fiber,0.395177392,0.395177392,0.395177392,0.395177392,0.395177392,0.330517586
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Cable,0.602058056,0.602058056,0.602058056,0.602058056,0.602058056,0.428812778
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Cable,0.237137153,0.237137153,0.237137153,0.237137153,0.237137153,0.160804792
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Fiber,0.357548764,0.357548764,0.357548764,0.357548764,0.357548764,0.357548764
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Fiber,0.305636615,0.305636615,0.305636615,0.305636615,0.305636615,0.305636615
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,All Fixed Wireless,0.700967593,0.630471510,0.630471510,0.458454922,0,0.000000000
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,All Fixed Wireless,0.923974812,0.846720934,0.845799416,0.548302872,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Licensed Fixed Wireless,0.700967593,0.630471510,0.630471510,0.458454922,0,0.000000000
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Licensed Fixed Wireless,0.923974812,0.846720934,0.845799416,0.548302872,0,0.000000000
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,1200375,Alachua,"Alachua, FL",6511,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.980332705,0.574039171
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.804993308,0.581632932
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,All Wired,0.986478735,0.986478735,0.985140266,0.983036958,0.980332705,0.574039171
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,All Wired,0.876942828,0.873227895,0.863803983,0.818159469,0.804993308,0.581632932
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Any Terrestrial,0.992105766,0.992105766,0.990767298,0.988609358,0.980332705,0.574039171
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Any Terrestrial,0.974569095,0.969324483,0.968423065,0.837007293,0.804993308,0.581632932
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,All Wired and Licensed Fixed Wireless,0.992105766,0.992105766,0.990767298,0.988609358,0.980332705,0.574039171
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,All Wired and Licensed Fixed Wireless,0.974569095,0.969324483,0.968423065,0.837007293,0.804993308,0.581632932
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Copper,0.247616706,0.243683247,0.187604141,0.026250376,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Copper,0.247616706,0.243683247,0.187604141,0.026250376,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Cable/Fiber,0.980332705,0.980332705,0.980332705,0.980332705,0.980332705,0.574039171
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Cable/Fiber,0.804993308,0.804993308,0.804993308,0.804993308,0.804993308,0.581632932
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Cable,0.919637248,0.919637248,0.919637248,0.919637248,0.919637248,0.028736103
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Cable,0.628670545,0.628670545,0.628670545,0.628670545,0.628670545,0.028736103
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Fiber,0.600562703,0.600562703,0.600562703,0.600562703,0.600562703,0.549482368
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Fiber,0.615449753,0.615449753,0.615422437,0.615422437,0.615395121,0.557677074
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,All Fixed Wireless,0.714824224,0.510994564,0.510994564,0.344123030,0.009478544,0.000000000
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,All Fixed Wireless,0.816657106,0.633969789,0.632959108,0.226474364,0.004616351,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Licensed Fixed Wireless,0.714824224,0.510994564,0.510994564,0.344123030,0.009478544,0.000000000
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Licensed Fixed Wireless,0.816657106,0.633969789,0.632959108,0.226474364,0.004616351,0
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,1200410,Alafaya,"Alafaya, FL",36609,B,Other,0,0,0,0.000000000,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,All Wired,0.986206897,0.958620690,0.924137931,0.862068966,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,All Wired,0.986206897,0.958620690,0.924137931,0.862068966,0.862068966,0.000000000
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Any Terrestrial,0.989655172,0.962068966,0.937931034,0.896551724,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Any Terrestrial,0.996551724,0.975862069,0.951724138,0.896551724,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,All Wired and Licensed Fixed Wireless,0.989655172,0.962068966,0.937931034,0.896551724,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,All Wired and Licensed Fixed Wireless,0.996551724,0.975862069,0.951724138,0.896551724,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Copper,0.934482759,0.779310345,0.489655172,0,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Copper,0.934482759,0.779310345,0.489655172,0,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Cable/Fiber,0.862068966,0.862068966,0.862068966,0.862068966,0.862068966,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Cable/Fiber,0.862068966,0.862068966,0.862068966,0.862068966,0.862068966,0.000000000
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Cable,0.837931034,0.837931034,0.837931034,0.837931034,0.837931034,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Cable,0.837931034,0.837931034,0.837931034,0.837931034,0.837931034,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Fiber,0.024137931,0.024137931,0.024137931,0.024137931,0.024137931,0.000000000
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Fiber,0.024137931,0.024137931,0.024137931,0.024137931,0.024137931,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,All Fixed Wireless,0.282758621,0.275862069,0.275862069,0.275862069,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,All Fixed Wireless,0.472413793,0.465517241,0.465517241,0.275862069,0,0.000000000
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Unlicensed Fixed Wireless,0,0,0,0.000000000,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Licensed Fixed Wireless,0.282758621,0.275862069,0.275862069,0.275862069,0.000000000,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Licensed Fixed Wireless,0.472413793,0.465517241,0.465517241,0.275862069,0.000000000,0
Total,Census Place,1200625,Alford,"Alford, FL",290,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1200625,Alford,"Alford, FL",290,B,Other,0,0,0,0.000000000,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,All Wired,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,All Wired,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Any Terrestrial,0.983928571,0.982142857,0.982142857,0.966071429,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Any Terrestrial,0.989285714,0.987500000,0.987500000,0.966071429,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,All Wired and Licensed Fixed Wireless,0.983928571,0.982142857,0.982142857,0.966071429,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,All Wired and Licensed Fixed Wireless,0.989285714,0.987500000,0.987500000,0.966071429,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Copper,0.237500000,0.207142857,0.083928571,0,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Copper,0.237500000,0.207142857,0.083928571,0,0.000000000,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Cable/Fiber,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Cable/Fiber,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Cable,0.016071429,0.016071429,0.016071429,0.016071429,0.016071429,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Cable,0.016071429,0.016071429,0.016071429,0.016071429,0.016071429,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Fiber,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Fiber,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000,0.962500000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,All Fixed Wireless,0.576785714,0.382142857,0.380357143,0.146428571,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,All Fixed Wireless,0.667857143,0.485714286,0.473214286,0.157142857,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Licensed Fixed Wireless,0.576785714,0.382142857,0.380357143,0.146428571,0,0.000000000
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Licensed Fixed Wireless,0.667857143,0.485714286,0.473214286,0.157142857,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1200800,Allentown,"Allentown, FL",560,B,Other,0,0,0.000000000,0,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.944430496,0.876767930
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.628002343,0.520001674
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,All Wired,0.994853126,0.979789104,0.970457779,0.947694368,0.944430496,0.876767930
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,All Wired,0.904050548,0.769102017,0.691313081,0.648840907,0.628002343,0.520001674
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Any Terrestrial,0.994853126,0.979998326,0.971587581,0.948740480,0.944430496,0.876767930
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Any Terrestrial,0.966733618,0.913214495,0.890953218,0.715248138,0.628002343,0.520001674
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,All Wired and Licensed Fixed Wireless,0.994853126,0.979998326,0.971587581,0.948740480,0.944430496,0.876767930
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,All Wired and Licensed Fixed Wireless,0.966733618,0.913214495,0.890953218,0.715248138,0.628002343,0.520001674
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Copper,0.654489915,0.379864424,0.203364298,0.050673697,0.000000000,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Copper,0.654489915,0.379864424,0.203364298,0.050673697,0.000000000,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Cable/Fiber,0.944430496,0.944430496,0.944430496,0.944430496,0.944430496,0.876767930
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Cable/Fiber,0.628002343,0.628002343,0.628002343,0.628002343,0.628002343,0.520001674
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Cable,0.864758557,0.864758557,0.864758557,0.864758557,0.864758557,0.000000000
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Cable,0.218177253,0.218177253,0.218177253,0.218177253,0.218177253,0.000000000
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Fiber,0.882082183,0.882082183,0.882082183,0.882082183,0.882082183,0.876767930
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Fiber,0.549711273,0.549711273,0.549711273,0.549711273,0.549711273,0.520001674
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,All Fixed Wireless,0.796008034,0.606201356,0.606201356,0.399866098,0,0.000000000
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,All Fixed Wireless,0.954389489,0.838061762,0.826428990,0.305297514,0.000000000,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Licensed Fixed Wireless,0.796008034,0.606201356,0.606201356,0.399866098,0,0.000000000
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Licensed Fixed Wireless,0.954389489,0.838061762,0.826428990,0.305297514,0,0
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,1200950,Altamonte Springs,"Altamonte Springs, FL",23898,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1201000,Altha,"Altha, FL",305,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1201000,Altha,"Altha, FL",305,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.003278689,0.003278689
Total,Census Place,1201000,Altha,"Altha, FL",305,R,All Wired,0.675409836,0.675409836,0.190163934,0,0,0
Total,Census Place,1201000,Altha,"Altha, FL",305,B,All Wired,0.049180328,0.049180328,0.032786885,0.003278689,0.003278689,0.003278689
Total,Census Place,1201000,Altha,"Altha, FL",305,R,Any Terrestrial,0.842622951,0.842622951,0.826229508,0.059016393,0.000000000,0
Total,Census Place,1201000,Altha,"Altha, FL",305,B,Any Terrestrial,0.970491803,0.970491803,0.967213115,0.068852459,0.003278689,0.003278689
Total,Census Place,1201000,Altha,"Altha, FL",305,R,All Wired and Licensed Fixed Wireless,0.842622951,0.842622951,0.826229508,0.059016393,0,0
Total,Census Place,1201000,Altha,"Altha, FL",305,B,All Wired and Licensed Fixed Wireless,0.970491803,0.970491803,0.967213115,0.068852459,0.003278689,0.003278689
Total,Census Place,1201000,Altha,"Altha, FL",305,R,Copper,0.675409836,0.675409836,0.190163934,0,0,0
Total,Census Place,1201000,Altha,"Altha, FL",305,B,Copper,0.045901639,0.045901639,0.029508197,0,0,0.000000000
Total,Census Place,1201000,Altha,"Altha, FL",305,R,Cable/Fiber,0,0,0,0.000000000,0,0
Total,Census Place,1201000,Altha,"Altha, FL",305,B,Cable/Fiber,0.003278689,0.003278689,0.003278689,0.003278689,0.003278689,0.003278689
Total,Census Place,1201000,Altha,"Altha, FL",305,R,Cable,0,0,0,0,0,0.000000000
Total,Census Place,1201000,Altha,"Altha, FL",305,B,Cable,0,0.000000000,0,0,0,0
Total,Census Place,1201000,Altha,"Altha, FL",305,R,Fiber,0,0.000000000,0,0,0,0
