area_data_type,geography_type,geography_id,geography_desc,geography_desc_full,total_units,biz_res,technology,speed_02_02,speed_10_1,speed_25_3,speed_100_20,speed_250_25,speed_1000_100
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,R,All Fixed Wireless,0.724489796,0.607709751,0.607709751,0.243386243,0,0
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,B,All Fixed Wireless,0.852985639,0.749055178,0.749055178,0.246031746,0.000000000,0
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,R,Unlicensed Fixed Wireless,0,0.000000000,0,0,0,0
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,B,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,R,Licensed Fixed Wireless,0.724489796,0.607709751,0.607709751,0.243386243,0.000000000,0
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,B,Licensed Fixed Wireless,0.852985639,0.749055178,0.749055178,0.246031746,0,0
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,R,Other,0,0,0,0,0,0.000000000
Total,Census Place,1300436,Adairsville,"Adairsville, GA",2646,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.981731057,0.795148248
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.981731057,0.795747230
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,All Wired,0.993411201,0.992512728,0.988918838,0.986822402,0.981731057,0.795148248
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,All Wired,0.993411201,0.992512728,0.988918838,0.986822402,0.981731057,0.795747230
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Any Terrestrial,0.994908655,0.993111710,0.989517820,0.986822402,0.981731057,0.795148248
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Any Terrestrial,0.998502546,0.997304582,0.996705600,0.986822402,0.981731057,0.795747230
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,All Wired and Licensed Fixed Wireless,0.994908655,0.993111710,0.989517820,0.986822402,0.981731057,0.795148248
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,All Wired and Licensed Fixed Wireless,0.998502546,0.997304582,0.996705600,0.986822402,0.981731057,0.795747230
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Copper,0.696915244,0.693620845,0.458520515,0.311470500,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Copper,0.696915244,0.693620845,0.458520515,0.311470500,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Cable/Fiber,0.981731057,0.981731057,0.981731057,0.981731057,0.981731057,0.795148248
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Cable/Fiber,0.981731057,0.981731057,0.981731057,0.981731057,0.981731057,0.795747230
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Cable,0.979335130,0.979335130,0.979335130,0.979335130,0.979335130,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Cable,0.979335130,0.979335130,0.979335130,0.979335130,0.979335130,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Fiber,0.795148248,0.795148248,0.795148248,0.795148248,0.795148248,0.795148248
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Fiber,0.795747230,0.795747230,0.795747230,0.795747230,0.795747230,0.795747230
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,All Fixed Wireless,0.714585205,0.030248577,0.030248577,0.026055705,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,All Fixed Wireless,0.928122192,0.346810422,0.345911950,0.000898473,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Unlicensed Fixed Wireless,0,0,0,0,0,0.000000000
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Licensed Fixed Wireless,0.714585205,0.030248577,0.030248577,0.026055705,0,0.000000000
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Licensed Fixed Wireless,0.928122192,0.346810422,0.345911950,0.000898473,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,R,Other,0,0,0.000000000,0,0,0
Total,Census Place,1300576,Adel,"Adel, GA",3339,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,All Wired,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,All Wired and Licensed Fixed Wireless,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Copper,0,0,0,0,0.000000000,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Copper,0.000000000,0,0,0,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Cable/Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Cable,0.963815789,0.963815789,0.963815789,0.963815789,0.960526316,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Cable,0.963815789,0.963815789,0.963815789,0.963815789,0.960526316,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Fiber,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000,1.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0.000000000,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,All Fixed Wireless,0.368421053,0.368421053,0.368421053,0,0,0.000000000
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,All Fixed Wireless,0.095394737,0.095394737,0.095394737,0,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Unlicensed Fixed Wireless,0,0,0,0,0.000000000,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Unlicensed Fixed Wireless,0.000000000,0,0,0,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Licensed Fixed Wireless,0.368421053,0.368421053,0.368421053,0.000000000,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Licensed Fixed Wireless,0.095394737,0.095394737,0.095394737,0,0,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,R,Other,0,0,0,0,0.000000000,0
Total,Census Place,1300660,Adrian,"Adrian, GA",304,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,All Wired,0.990950226,0.963800905,0.963800905,0.959276018,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,All Wired,0.990950226,0.963800905,0.963800905,0.959276018,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Any Terrestrial,0.995475113,0.995475113,0.995475113,0.977375566,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Any Terrestrial,1.000000000,1.000000000,1.000000000,0.968325792,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,All Wired and Licensed Fixed Wireless,0.990950226,0.986425339,0.986425339,0.977375566,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,All Wired and Licensed Fixed Wireless,1.000000000,0.977375566,0.977375566,0.968325792,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Copper,0.755656109,0.633484163,0.054298643,0.022624434,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Copper,0.755656109,0.633484163,0.054298643,0.022624434,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Cable/Fiber,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Cable/Fiber,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Cable,0.081447964,0.081447964,0.081447964,0.081447964,0.076923077,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Cable,0.081447964,0.081447964,0.081447964,0.081447964,0.076923077,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Fiber,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Fiber,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018,0.959276018
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,NGSO Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,All Fixed Wireless,0.972850679,0.963800905,0.963800905,0.104072398,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,All Fixed Wireless,0.977375566,0.941176471,0.941176471,0.036199095,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Unlicensed Fixed Wireless,0.918552036,0.918552036,0.918552036,0,0,0.000000000
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Unlicensed Fixed Wireless,0.918552036,0.918552036,0.918552036,0,0,0.000000000
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Licensed Fixed Wireless,0.660633484,0.384615385,0.384615385,0.104072398,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Licensed Fixed Wireless,0.746606335,0.239819005,0.208144796,0.036199095,0,0.000000000
Total,Census Place,1300828,Ailey,"Ailey, GA",221,R,Other,0.000000000,0,0,0,0,0
Total,Census Place,1300828,Ailey,"Ailey, GA",221,B,Other,0.000000000,0,0,0,0,0
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,Any Technology,1.000000000,1.000000000,1.000000000,1.000000000,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,All Wired,0.987551867,0.987551867,0.973029046,0.958506224,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,All Wired,0.987551867,0.987551867,0.973029046,0.958506224,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,Any Terrestrial,0.987551867,0.987551867,0.977178423,0.964730290,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,Any Terrestrial,0.995850622,0.995850622,0.989626556,0.962655602,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,All Wired and Licensed Fixed Wireless,0.987551867,0.987551867,0.977178423,0.964730290,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,All Wired and Licensed Fixed Wireless,0.995850622,0.995850622,0.989626556,0.962655602,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,Copper,0.917012448,0.912863071,0.751037344,0.352697095,0.000000000,0
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,Copper,0.917012448,0.912863071,0.751037344,0.352697095,0,0.000000000
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,Cable/Fiber,0.956431535,0.956431535,0.956431535,0.956431535,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,Cable/Fiber,0.956431535,0.956431535,0.956431535,0.956431535,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,Cable,0.000000000,0,0,0,0,0
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,Cable,0,0,0,0,0.000000000,0
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,Fiber,0.956431535,0.956431535,0.956431535,0.956431535,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,Fiber,0.956431535,0.956431535,0.956431535,0.956431535,0.890041494,0.890041494
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0,0
Total,Census Place,1300996,Alamo,"Alamo, GA",482,B,All Satellite,1.000000000,1.000000000,1.000000000,1.000000000,0.000000000,0
Total,Census Place,1300996,Alamo,"Alamo, GA",482,R,GSO Satellite,1.000000000,1.000000000,1.000000000,0,0,0.000000000
